pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_refname,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_logg,st_loggerr1,st_loggerr2,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
GJ 9827 d,GJ 9827,0,CONFIRMED,Niraula et al. 2017,1,3,Transit,2017,K2,Published Confirmed,<a refstr=RICE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.3731R/abstract target=ref>Rice et al. 2019</a>,6.2014698,6.26e-05,-6.11e-05,2.022,0.046,-0.043,0.0,0.18039076,0.00410385,-0.0038362,0.0,0,<a refstr=RICE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.3731R/abstract target=ref>Rice et al. 2019</a>,4340.0,40.0,-53.0,0.602,0.005,-0.004,0.606,4.66,0.015,-0.01,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,23/08/2019,2019-04,29/08/2019
GJ 9827 d,GJ 9827,0,CONFIRMED,Niraula et al. 2017,1,3,Transit,2017,K2,Published Confirmed,<a refstr=RODRIGUEZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...72R/abstract target=ref>Rodriguez et al. 2018</a>,6.201467,6.2e-05,-6.1e-05,2.07,0.14,-0.14,0.0,0.18467303,0.01248996,-0.01248996,0.0,0,<a refstr=RODRIGUEZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...72R/abstract target=ref>Rodriguez et al. 2018</a>,4269.0,98.0,-99.0,0.613,0.033,-0.034,0.614,4.651,0.055,-0.05,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,23/08/2019,2018-02,21/06/2018
GJ 9827 d,GJ 9827,1,CONFIRMED,Niraula et al. 2017,1,3,Transit,2017,K2,Published Confirmed,<a refstr=PIAULET_GHORAYEB_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...974L..10P/abstract target=ref>Piaulet-Ghorayeb et al. 2024</a>,6.20183,3e-06,-3e-06,1.98,0.11,-0.1,0.0,0.17664407,0.00981356,-0.00892142,0.0,0,<a refstr=PIAULET_GHORAYEB_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...974L..10P/abstract target=ref>Piaulet-Ghorayeb et al. 2024</a>,4236.0,12.0,-12.0,0.58,0.03,-0.03,0.62,4.7,0.05,-0.05,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,15/10/2024,2024-10,15/10/2024
GJ 9827 d,GJ 9827,0,CONFIRMED,Niraula et al. 2017,1,3,Transit,2017,K2,Published Confirmed,<a refstr=PRIETO_ARRANZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.116P/abstract target=ref>Prieto-Arranz et al. 2018</a>,6.20142,0.00013,-0.00013,2.04,0.18,-0.18,0.0,0.18199692,0.01605855,-0.01605855,0.0,0,<a refstr=PRIETO_ARRANZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.116P/abstract target=ref>Prieto-Arranz et al. 2018</a>,4219.0,70.0,-70.0,0.622,0.051,-0.051,0.637,4.657,0.042,-0.042,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,12/07/2021,2018-10,12/07/2021
GJ 9827 d,GJ 9827,0,CONFIRMED,Niraula et al. 2017,1,3,Transit,2017,K2,Published Confirmed,<a refstr=NIRAULA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..266N/abstract target=ref>Niraula et al. 2017</a>,6.20141,0.00013,-0.0001,2.1,0.15,-0.15,0.0,0.18734945,0.0133821,-0.0133821,0.0,0,<a refstr=NIRAULA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..266N/abstract target=ref>Niraula et al. 2017</a>,4255.0,110.0,-110.0,0.651,0.065,-0.065,0.659,4.7,0.15,-0.15,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,23/08/2019,2017-12,02/11/2017
GJ 9827 d,GJ 9827,0,CONFIRMED,Niraula et al. 2017,1,3,Transit,2017,K2,Published Confirmed,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,6.201812,9e-06,-9e-06,1.89,0.16,-0.14,0.0,0.1686148,0.01427427,-0.01248998,0.0,0,<a refstr=PASSEGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240106276P/abstract target=ref>Passegger et al. 2024</a>,4236.0,12.0,-12.0,0.58,0.03,-0.03,0.62,4.719,0.013,-0.013,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,09/01/2025,2024-01,09/01/2025
GJ 9827 d,GJ 9827,0,CONFIRMED,Niraula et al. 2017,1,3,Transit,2017,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6.20183,1e-05,-1e-05,1.955,0.07535,-0.07535,0.0,0.17441372,0.00672229,-0.00672229,0.0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4294.0,52.0,-52.0,0.579,0.018,-0.018,0.593,4.682,0.021,-0.021,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,17/09/2025,2025-06,17/09/2025
HAT-P-54 b,HAT-P-54,1,CONFIRMED,Bakos et al. 2015,1,1,Transit,2015,HATNet,Published Confirmed,<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....149..149B/abstract target=ref>Bakos et al. 2015</a>,3.799847,1.4e-05,-1.4e-05,10.581296,0.313852,-0.313852,0.0,0.944,0.028,-0.028,0.0,0,<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....149..149B/abstract target=ref>Bakos et al. 2015</a>,4390.0,50.0,-50.0,0.617,0.013,-0.013,0.645,4.667,0.012,-0.012,06h39m35.52s,99.8979924,+25d28m56.64s,25.4824005,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,24/04/2015,2015-04,24/04/2015
HAT-P-56 b,HAT-P-56,0,CONFIRMED,Huang et al. 2015,1,1,Transit,2015,HATNet,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.790963,6.8e-05,-6.8e-05,17.0,4.5,-4.5,0.0,1.51663842,0.40146311,-0.40146311,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,6863.0,195.0,-195.0,1.88,0.44,-0.44,1.53,4.08,0.16,-0.16,06h43m23.52s,100.8480137,+27d15m07.86s,27.2521823,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,25/04/2018,2016-09,18/07/2016
HAT-P-56 b,HAT-P-56,0,CONFIRMED,Huang et al. 2015,1,1,Transit,2015,HATNet,Published Confirmed,<a refstr=HUANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...85H/abstract target=ref>Huang et al. 2015</a>,2.7908327,4.7e-06,-4.7e-06,16.432394,0.44836,-0.44836,0.0,1.466,0.04,-0.04,0.0,0,<a refstr=HUANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...85H/abstract target=ref>Huang et al. 2015</a>,6566.0,50.0,-50.0,1.428,0.03,-0.03,1.296,4.24,0.015,-0.015,06h43m23.52s,100.8480137,+27d15m07.86s,27.2521823,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,25/04/2018,2015-09,23/07/2015
HAT-P-56 b,HAT-P-56,1,CONFIRMED,Huang et al. 2015,1,1,Transit,2015,HATNet,Published Confirmed,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.79083,5e-06,-5e-06,16.92559,1.23299,-1.23299,0.0,1.51,0.11,-0.11,0.0,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,6566.0,50.0,-50.0,1.47,0.11,-0.11,1.42,3.39,0.19,-0.19,06h43m23.52s,100.8480137,+27d15m07.86s,27.2521823,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,25/04/2018,2017-03,26/04/2018
HATS-11 b,HATS-11,1,CONFIRMED,Rabus et al. 2016,1,1,Transit,2016,HATSouth,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,3.619188,2.8e-05,-2.9e-05,18.03,0.72,-0.72,0.0,1.60852886,0.0642341,-0.0642341,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,6563.0,361.0,-361.0,1.54,0.06,-0.06,1.33,4.19,0.05,-0.05,19h17m36.18s,289.4007603,-22d23m24.03s,-22.3900092,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,24/10/2018,2018-12,26/10/2018
HATS-11 b,HATS-11,0,CONFIRMED,Rabus et al. 2016,1,1,Transit,2016,HATSouth,Published Confirmed,<a refstr=RABUS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...88R/abstract target=ref>Rabus et al. 2016</a>,3.6191613,9.9e-06,-9.9e-06,16.92559,0.874302,-0.874302,0.0,1.51,0.078,-0.078,0.0,0,<a refstr=RABUS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...88R/abstract target=ref>Rabus et al. 2016</a>,6060.0,150.0,-150.0,1.444,0.057,-0.057,1.0,4.118,0.026,-0.026,19h17m36.18s,289.4007603,-22d23m24.03s,-22.3900092,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,24/10/2018,2016-10,29/09/2016
HATS-36 b,HATS-36,1,CONFIRMED,Bayliss et al. 2018,1,1,Transit,2018,HATSouth,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,4.175186,3.3e-05,-3.3e-05,12.92,0.38,-0.38,0.0,1.1526452,0.03390133,-0.03390133,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,5950.0,83.0,-83.0,1.1,0.03,-0.03,1.1,4.4,0.03,-0.03,19h25m54.89s,291.4787013,-23d12m10.15s,-23.2028183,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411,24/10/2018,2018-12,26/10/2018
HATS-36 b,HATS-36,0,CONFIRMED,Bayliss et al. 2018,1,1,Transit,2018,HATSouth,Published Confirmed,<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..119B/abstract target=ref>Bayliss et al. 2018</a>,4.1752387,2.2e-06,-2.2e-06,13.843115,0.481987,-0.481987,0.0,1.235,0.043,-0.043,0.0,0,<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..119B/abstract target=ref>Bayliss et al. 2018</a>,6149.0,76.0,-76.0,1.155,0.039,-0.039,1.222,4.4,0.023,-0.023,19h25m54.89s,291.4787013,-23d12m10.15s,-23.2028183,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411,24/10/2018,2018-03,26/03/2018
HATS-9 b,HATS-9,0,CONFIRMED,Brahm et al. 2015,1,1,Transit,2015,HATSouth,Published Confirmed,<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..119B/abstract target=ref>Bayliss et al. 2018</a>,1.915311,9.4e-07,-9.4e-07,13.1414316,0.1098482,-0.1098482,0.0,1.1724,0.0098,-0.0098,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,5494.0,84.28,-175.61,1.58042,0.093327,-0.079251,0.963,4.02415,0.074599,-0.082696,19h23m14.44s,290.8101704,-20d09m58.96s,-20.1663771,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,24/10/2018,2018-03,18/01/2018
HATS-9 b,HATS-9,1,CONFIRMED,Brahm et al. 2015,1,1,Transit,2015,HATSouth,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,1.915291,1.9e-05,-1.8e-05,13.85,0.35,-0.35,0.0,1.23561424,0.03122491,-0.03122491,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,5599.0,85.0,-85.0,1.56,0.04,-0.04,1.1,4.1,0.03,-0.03,19h23m14.44s,290.8101704,-20d09m58.96s,-20.1663771,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,24/10/2018,2018-12,26/10/2018
HATS-9 b,HATS-9,0,CONFIRMED,Brahm et al. 2015,1,1,Transit,2015,HATSouth,Published Confirmed,<a refstr=BRAHM_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...33B/abstract target=ref>Brahm et al. 2015</a>,1.9153073,5.2e-06,-5.2e-06,11.937585,1.098482,-1.098482,0.0,1.065,0.098,-0.098,0.0,0,<a refstr=BRAHM_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...33B/abstract target=ref>Brahm et al. 2015</a>,5366.0,70.0,-70.0,1.503,0.101,-0.043,1.03,4.095,0.038,-0.038,19h23m14.44s,290.8101704,-20d09m58.96s,-20.1663771,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,24/10/2018,2015-07,21/05/2015
HD 106315 b,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..255C/abstract target=ref>Crossfield et al. 2017</a>,9.5521,0.0019,-0.0018,2.23,0.3,-0.25,0.0,0.19894727,0.02676421,-0.02230351,0.0,0,<a refstr=CROSSFIELD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..255C/abstract target=ref>Crossfield et al. 2017</a>,6290.0,60.0,-60.0,1.18,0.11,-0.11,1.07,4.29,0.07,-0.07,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2017-06,15/09/2017
HD 106315 b,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,9.55804,0.00165,-0.0017,2.32,0.13,-0.08,0.0,0.20697654,0.01159782,-0.00713712,0.0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,6277.0,52.0,-51.0,1.29,0.02,-0.02,1.08,4.25,0.02,-0.02,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,28/03/2022,2018-08,28/03/2022
HD 106315 b,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=RODRIGUEZ_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..256R/abstract target=ref>Rodriguez et al. 2017</a>,9.55385,0.00095,-0.00072,2.4,0.12,-0.12,0.0,0.214,0.011,-0.011,0.0,0,<a refstr=RODRIGUEZ_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..256R/abstract target=ref>Rodriguez et al. 2017</a>,6254.0,55.0,-51.0,1.281,0.051,-0.058,1.027,4.234,0.035,-0.033,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2017-06,28/09/2017
HD 106315 b,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,9.554515,0.001256,-0.001368,2.32948654,0.34818327,-0.25573784,0.0,0.20782287,0.03106283,-0.0228154,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,6321.0,50.0,-50.0,1.273595,0.174357,-0.130285,1.119172,4.19,0.1,-0.1,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2018-03,15/02/2018
HD 106315 b,HD 106315,1,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,9.55237,0.00089,-0.00089,2.44,0.17,-0.17,0.0,0.21768222,0.01516638,-0.01516638,0.0,0,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,6327.0,48.0,-48.0,1.296,0.058,-0.058,1.091,4.252,0.043,-0.043,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2017-12,25/07/2019
HD 106315 b,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,9.55288,0.00021,-0.00021,2.4,0.2,-0.2,0.0,0.21411403,0.01784284,-0.01784284,0.0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6364.0,87.0,-87.0,1.269,0.024,-0.024,1.154,4.291,0.025,-0.025,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,17/09/2025,2025-06,17/09/2025
HD 106315 c,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,21.05652,0.00012,-0.00012,4.379,0.086,-0.086,0.0,0.39066889,0.00767242,-0.00767242,0.0,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6364.0,87.0,-87.0,1.269,0.024,-0.024,1.154,4.291,0.025,-0.025,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,17/09/2025,2025-06,17/09/2025
HD 106315 c,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,21.057504,0.00217,-0.001991,4.29405386,0.60378011,-0.45257119,0.0,0.38308983,0.05386565,-0.0403757,0.0,1,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,6321.0,50.0,-50.0,1.273595,0.174357,-0.130285,1.119172,4.19,0.1,-0.1,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2018-03,15/02/2018
HD 106315 c,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..255C/abstract target=ref>Crossfield et al. 2017</a>,21.0576,0.002,-0.0019,3.95,0.42,-0.39,0.0,0.3523954,0.03746989,-0.03479347,0.0,1,<a refstr=CROSSFIELD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..255C/abstract target=ref>Crossfield et al. 2017</a>,6290.0,60.0,-60.0,1.18,0.11,-0.11,1.07,4.29,0.07,-0.07,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2017-06,15/09/2017
HD 106315 c,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=GUILLUY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...19G/abstract target=ref>Guilluy et al. 2021</a>,21.05731,0.00046,-0.00046,4.98,0.23,-0.23,0.0,0.44428661,0.02051926,-0.02051926,0.0,1,<a refstr=GUILLUY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...19G/abstract target=ref>Guilluy et al. 2021</a>,6256.0,51.0,-51.0,1.31,0.04,-0.04,1.079,4.235,0.03,-0.03,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/04/2024,2021-01,19/04/2024
HD 106315 c,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=LENDL_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...603L...5L/abstract target=ref>Lendl et al. 2017</a>,21.05683,0.00053,-0.00053,4.05,0.65,-0.65,0.0,0.3613168,0.05798912,-0.05798912,0.0,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6498.0,92.78,-161.35,1.2427,0.05737,-0.053856,1.33,4.37319,0.080031,-0.101284,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2017-07,28/09/2017
HD 106315 c,HD 106315,1,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,21.05704,0.00046,-0.00046,4.35,0.23,-0.23,0.0,0.38808101,0.02051923,-0.02051923,0.0,1,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,6327.0,48.0,-48.0,1.296,0.058,-0.058,1.091,4.252,0.043,-0.043,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,19/07/2019,2017-12,25/07/2019
HD 106315 c,HD 106315,0,CONFIRMED,Crossfield et al. 2017,1,2,Transit,2017,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,21.05788,0.00132,-0.00133,4.31,0.1,-0.08,0.0,0.38451245,0.0089214,-0.00713712,0.0,1,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,6277.0,52.0,-51.0,1.29,0.02,-0.02,1.08,4.25,0.02,-0.02,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,28/03/2022,2018-08,28/03/2022
