ra,dec,pl_orbper,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,mission,disposition_norm
153.244609,-65.847247,0.8166936,10.8868,2102.63,1886.0,5951.0,3.89,1.97,13.1571,TESS,CANDIDATE
213.704034,-66.714696,2.7792649,12.48,4287.92,2254.0,7544.0,4.05,2.08,11.3943,TESS,CANDIDATE
119.627721,12.88326,5.944441,4.4955906,56.0528481,697.8613892,4383.0,4.56546,0.811865,11.4479,TESS,CANDIDATE
208.641888,-45.154479,6.7789159,5.88108,310.079,1169.0,5804.0,4.33,1.16,12.0678,TESS,CANDIDATE
218.676874,-58.297303,2.8013515,12.9252,28108.4,3607.0,7518.0,4.23,1.67,12.6554,TESS,FALSE
190.219208,-55.501594,4.7750178,15.088,917.418,1533.0,7121.0,4.27,1.53,13.0936,TESS,CANDIDATE
207.66961,-48.807654,5.0414219,11.6667,1527.97,1741.0,5838.0,3.66,2.5,12.4864,TESS,CANDIDATE
201.741869,-55.915198,2.913692,13.5499,586.602,1371.0,5816.0,4.49,0.97,12.4741,TESS,CANDIDATE
124.695407,-6.785921,1.7018818,1.96356,400.827,1246.0,4985.0,4.67,0.8,10.0854,TESS,CANDIDATE
239.672825,-27.431264,3.5569996,10.8822,68.3964,801.0,4440.0,4.49,0.78,13.1014,TESS,CANDIDATE
192.817352,-52.810546,7.9248476,7.01304,283.041,1142.0,6274.0,4.35,1.22,12.5098,TESS,CANDIDATE
210.951781,-43.273675,4.075051,9.4389,77.2131,825.0,5674.0,4.56,0.87,13.0161,TESS,CANDIDATE
215.249404,-53.136559,1.6500255,18.0511,9993.06,2785.0,6449.0,4.44,1.15,13.184,TESS,CANDIDATE
205.145274,-63.742301,1.819376,11.1303,12022.3,2917.0,7567.0,4.31,1.53,12.1164,TESS,FALSE
183.798729,-63.61391,4.1400273,12.7772,1271.14,1663.0,6639.0,4.05,1.85,11.5362,TESS,CANDIDATE
226.854216,-45.159596,0.4722347,7.34189,4192.02,2241.0,5827.0,4.37,1.1,13.164,TESS,CANDIDATE
220.004623,-62.377726,1.7819156,17.5347,3451.71,2135.0,6955.0,4.22,1.58,12.4171,TESS,CANDIDATE
107.600231,-39.09727,1.2749246,22.0328,6216.41,2473.0,6459.0,4.24006,1.52,10.056,TESS,CONFIRMED
199.717658,-50.065379,3.9358604,12.0264,2417.15,1953.0,6975.0,4.11,1.8,11.997,TESS,CANDIDATE
210.694695,-70.381177,4.1042587,10.2079,1000.26,1566.0,5823.0,3.89,1.92,11.8412,TESS,CANDIDATE
165.71721,-67.231516,0.6534841,6.94706,5084.28,2352.0,7540.0,4.31,1.53,12.547,TESS,CANDIDATE
191.759772,-59.080006,2.9590176,15.6559,1209.71,1643.0,6808.0,4.31,1.4,13.4571,TESS,CANDIDATE
232.789568,-53.777178,6.6819653,14.6987,2766.53,2020.0,10126.0,4.49,1.51,12.69,TESS,CANDIDATE
233.735022,-48.546369,3.1409607,9.6232,77.0719,825.0,4924.0,4.5,0.83,13.3356,TESS,CANDIDATE
234.525576,-30.534246,5.1087099,12.7621,28.5078,643.0,5770.0,4.52,0.93,13.3624,TESS,CANDIDATE
193.084066,-54.22846,4.6622996,15.6435,778.408,1471.0,6870.0,3.82,2.48,11.9955,TESS,CANDIDATE
217.998868,-51.07444,748.8277169,21.1132,0.530165,237.0,6713.0,3.94,2.11,10.7546,TESS,CANDIDATE
234.283297,-45.43944,4.6011828,13.7898,545.801,1346.0,6183.0,4.21,1.4,13.3895,TESS,CANDIDATE
123.097668,-5.768659,2.767691,28.980984,2360.100039,1777.67495,6717.03,4.2,1.54739,12.33,TESS,CANDIDATE
211.627787,-63.053286,4.0557174,16.4885,481.002,1304.0,6664.3,3.81,2.2,10.7133,TESS,CANDIDATE
192.501862,-59.891934,7.4793374,13.4499302,111.2246815,828.266397,5078.0,4.39,0.969314,11.6602,TESS,CANDIDATE
198.097759,-58.753402,1.1167145,20.4041,7730.28,2612.0,6611.0,4.41,1.22,13.2364,TESS,FALSE
222.60838,-45.685769,7.0857491,9.46717,384.263,1233.0,5353.0,4.29,1.98,11.4543,TESS,CANDIDATE
171.252251,-66.488049,7.3136902,10.3927,425.471,1265.0,5654.0,3.58,2.68,11.9852,TESS,CANDIDATE
206.006149,-42.813654,0.5979368,10.3319,2472.04,1964.0,5812.0,4.18,1.38,13.2313,TESS,CANDIDATE
199.154488,-59.030514,2.2355936,19.1583617,3937.201893,2020.303754,6731.0,4.11,1.74519,12.5808,TESS,CANDIDATE
197.5465,-54.218835,3.0773658,13.6438,2446.41,1959.0,7277.0,4.17,1.75,12.8132,TESS,CANDIDATE
112.446414,-28.483916,2.974175,3.756355,13.8678401,492.1777269,3333.0,4.94824,0.302,13.2312,TESS,FALSE
201.239647,-57.733832,4.8338813,16.2870392,784.0336903,1349.594907,6859.0,4.4,1.2713701,12.365,TESS,CANDIDATE
232.995996,-40.635519,2.6492703,12.9788,560.52,1355.0,5743.0,4.25,1.25,13.1773,TESS,CANDIDATE
158.574934,-71.204192,7.9486299,9.54103,34.816,676.0,5742.0,4.51,0.93,10.7271,TESS,CANDIDATE
212.70783,-54.29754,3.027103,10.9691,1882.44,1835.0,6275.0,4.24,1.39,13.3665,TESS,CANDIDATE
193.460711,-54.345963,7.7023687,14.6181,44.8696,721.0,5333.0,4.55,0.85,12.5156,TESS,CANDIDATE
229.97328,-45.718,4.7190303,17.051,292.335,1151.0,6389.0,4.07,1.73,12.2913,TESS,CANDIDATE
181.475721,-71.58616,3.6305988,5.32844,2058.82,1876.0,5156.0,4.14,1.31,10.5895,TESS,CANDIDATE
129.090789,-3.860202,0.2750478,4.0587998,34263.97336,3469.997649,6218.0,4.26662,1.3227299,9.58094,TESS,CANDIDATE
76.446544,-38.864642,0.2097217,11.9597,6373.11,2489.0,6046.0,4.42,1.08,12.4813,TESS,CANDIDATE
85.01129,-17.564085,2.5665666,15.79,1270.4,1663.0,6020.0,4.09,1.57,13.3495,TESS,CANDIDATE
93.095903,12.838602,3.5678072,34.7616,4074.35,2225.0,7819.0,4.24,1.71,13.3162,TESS,FALSE
111.521557,-6.082467,6.5946181,22.1605,277.451,1137.0,6345.0,3.89,2.12,12.8742,TESS,CANDIDATE
153.669669,-15.642837,4.2889696,20.7112,646.761,1404.0,6736.9,3.76,2.61,10.6311,TESS,CONFIRMED
112.460205,-51.990765,2.3696548,21.171114,119.5549647,843.3573872,3986.0,4.57,0.697237,14.881,TESS,CANDIDATE
256.799859,-64.547055,3.429078,21.1656,185.229,1027.0,5654.0,3.91,1.85,13.0413,TESS,CANDIDATE
115.638695,-43.553495,8.5334865,4.14687,130.53,941.0,5997.0,4.45722,0.97,10.1374,TESS,CANDIDATE
270.777435,-68.14639,5.6386197,13.3798,120.336,922.0,5373.0,4.02,1.56,12.9123,TESS,CANDIDATE
253.700297,-45.367406,0.7702101,13.5452,120.256,922.0,3601.0,4.58,0.68,14.6594,TESS,CANDIDATE
244.854853,-66.670298,4.8807474,18.7724,424.843,1264.0,6356.0,4.08,1.7,13.1812,TESS,CANDIDATE
262.31426,-59.107667,3.1062522,12.6882,1415.95,1708.0,5369.0,3.75,2.13,12.782,TESS,CANDIDATE
283.132534,-78.43443,21.4921464,9.09747,22.7774,608.0,5520.0,4.34,1.11,11.9545,TESS,CONFIRMED
265.23597,-69.443478,8.7802662,8.87975,87.107,851.0,6124.0,3.95,1.88,11.8014,TESS,CANDIDATE
257.612996,-81.70829,4.8131406,15.2753,1074.75,1595.0,6287.0,3.88,2.1,12.7523,TESS,CANDIDATE
269.247209,-55.787941,9.7800223,9.06075,187.783,1031.0,6113.0,4.25,1.33,11.2723,TESS,CANDIDATE
266.628908,-43.374494,5.5846356,9.33343,624.784,1392.0,5698.0,3.84,1.99,10.8235,TESS,CANDIDATE
106.559098,-47.587816,0.5481573,1.3591774,1463.115587,1577.391183,4590.0,4.50961,0.751825,9.4022,TESS,CONFIRMED
243.403564,-33.496496,5.069043,13.2155,939.466,1542.0,6763.0,4.24,1.51,12.1641,TESS,CANDIDATE
205.298543,-78.882708,3.7318818,13.3208,653.055,1408.0,6129.0,4.32,1.23,13.4479,TESS,CANDIDATE
259.699318,-66.348384,4.4540914,12.2601,70.3253,806.0,6188.0,4.41,1.13,11.8406,TESS,CANDIDATE
249.366356,-80.975283,5.7626113,10.0697,692.871,1429.0,5470.0,4.45,0.97,13.0071,TESS,CANDIDATE
238.108194,-48.1451,6.3084728,6.00429,174.188,1012.0,5840.0,4.48,0.97,11.13,TESS,CONFIRMED
216.471203,-69.83585,4.254955,14.4712,5255.5,2372.0,8653.0,3.85,2.88,11.9055,TESS,CANDIDATE
236.06387,-61.041365,2.5432595,10.6224,23.828,615.0,3757.0,4.61,0.66,13.6366,TESS,CONFIRMED
266.129426,-39.993496,2.7702532,10.2658,840.782,1500.0,5183.0,4.43,0.94,12.9499,TESS,CANDIDATE
261.294366,-40.583473,8.1755735,17.9327,4574.7,2291.0,9169.0,3.73,3.44,11.9032,TESS,CANDIDATE
108.301409,-42.409762,1.7100122,17.2191,826.113,1493.0,5720.0,4.16816,1.51,10.3887,TESS,CONFIRMED
270.340633,-79.353115,6.7107895,12.843,6.07437,437.0,3980.0,4.57,0.7,14.6681,TESS,CANDIDATE
197.361763,-81.962957,2.6060495,6.7707607,205.1810486,965.2816733,4471.0,4.49,0.78826,13.4962,TESS,CANDIDATE
252.214926,-44.21966,4.18438,14.8687,2440.51,1958.0,10708.0,4.36,1.82,11.4302,TESS,CANDIDATE
123.632846,-72.245005,8.989491,13.4707,40.9859,704.0,6620.0,3.89,2.21,12.7482,TESS,CANDIDATE
244.702801,-68.662731,3.4507193,8.16973,830.757,1495.0,5712.0,3.99,1.7,12.4073,TESS,CANDIDATE
245.273071,-43.222686,2.4533968,16.1215,2024.13,1868.0,6333.0,4.07,1.7,12.491,TESS,CANDIDATE
236.159176,-58.128314,1.2833689,23.5753,5124.73,2357.0,5442.0,4.4,1.01,12.5209,TESS,FALSE
260.016954,-67.444612,3.3677179,12.6215,1495.44,1732.0,5575.2,3.71,2.3,12.4698,TESS,CANDIDATE
267.208534,-67.058468,6.5859565,5.98453,111.468,905.0,6353.0,4.24,1.41,11.576,TESS,CANDIDATE
251.626959,-55.262592,1.090295,8.96609,3593.4,2156.0,5479.0,4.31,1.14,12.6345,TESS,CANDIDATE
98.53195,-28.404168,2.9412694,8.8335566,990.2921795,1430.739564,5642.0,4.16735,1.21356,10.3773,TESS,CANDIDATE
251.32038,-76.166637,5.3450209,11.8547,1370.06,1694.0,6279.0,3.91,2.04,13.3298,TESS,CANDIDATE
230.10612,-77.358859,12.975062,11.8674,266.841,1125.0,6480.9,4.2,1.5,13.2565,TESS,CANDIDATE
245.215993,-57.641596,2.244541,13.6382,465.777,1294.0,5455.0,4.39,1.03,13.1509,TESS,CANDIDATE
257.123769,-51.531661,2.2749988,17.0496,4.17143,398.0,3199.0,4.9,0.32,14.9582,TESS,CANDIDATE
279.09562,-77.375951,14.7765802,10.2309,119.223,920.0,6247.0,4.19,1.46,12.9267,TESS,CANDIDATE
261.365163,-46.988032,2.8846592,16.5935,2563.35,1982.0,8219.0,4.44,1.42,12.3666,TESS,CANDIDATE
243.885021,-69.217097,10.2436729,11.2818,190.912,1035.0,5845.9,4.5,0.96,10.9097,TESS,CONFIRMED
271.090009,-55.636862,3.9353218,20.2069,575.011,1364.0,5806.0,3.78,2.17,12.5587,TESS,CANDIDATE
259.95298,-35.740745,3.8861815,10.8516,1616.52,1766.0,8615.0,4.49,1.39,12.1989,TESS,CANDIDATE
124.320365,12.601322,3.6773543,11.426,786.44,1475.0,7887.0,4.28126,1.68,9.19813,TESS,CONFIRMED
309.399793,-83.092931,5.4695364,1.39203,6.09736,437.0,3465.0,4.86,0.36,11.7405,TESS,CANDIDATE
266.949667,-62.527452,8.7042937,3.59413,52.2984,749.0,5160.9,4.61,0.77,12.0635,TESS,CANDIDATE
215.630691,-72.802221,5.8009082,8.06972,171.882,1008.0,5406.0,4.37,1.05,12.5787,TESS,CANDIDATE
222.810426,-78.378242,17.7481897,11.5797,11.794,516.0,5393.0,4.06,1.51,12.5819,TESS,CANDIDATE
234.548332,-71.927874,4.1245473,17.7780627,897.2680177,1395.887109,6433.0,4.3,1.3291301,12.3155,TESS,CANDIDATE
214.410109,-75.324247,2.1967461,11.6242,2106.93,1887.0,5709.0,3.94,1.8,13.4924,TESS,CANDIDATE
90.77407,-52.084311,1.6773063,29.2836,15535.1,3110.0,6915.0,4.17618,2.56,9.6646,TESS,FALSE
263.127273,-50.291903,3.3808424,15.6348,1136.54,1617.0,6445.0,3.97,1.96,12.9612,TESS,CANDIDATE
312.602815,-81.443121,0.733892,12.8031517,162.6122005,910.7685622,3423.0,4.79,0.438708,14.9276,TESS,CANDIDATE
210.985629,-78.772446,5.6316098,6.99657,989.195,1562.0,5784.0,3.72,2.32,11.0384,TESS,CANDIDATE
267.099516,-54.9322,3.8027513,14.5097,245.058,1102.0,5061.0,4.5,0.86,12.4337,TESS,CANDIDATE
243.221573,-61.031281,5.5556615,13.1283718,1246.902637,1515.57658,5964.0,3.83,2.09656,11.1072,TESS,CANDIDATE
242.186675,-65.25866,3.4792084,14.4016,940.992,1542.0,6052.0,4.1,1.57,13.3209,TESS,CANDIDATE
248.591364,-38.239147,7.3142625,12.5859,69.2385,803.0,4881.0,4.47,0.86,12.6794,TESS,CANDIDATE
247.424651,-28.504414,1.3583233,13.5621,812.252,1487.0,5604.0,4.05,1.56,13.115,TESS,CANDIDATE
226.112079,-66.203063,2.9204289,12.9535,470.192,1297.0,5508.0,4.36,1.08,12.9072,TESS,CANDIDATE
117.414976,-52.120447,3.3294649,16.0269619,1612.761812,1616.264029,6003.0,4.16979,1.52238,10.6815,TESS,CONFIRMED
232.617533,-55.787488,2.3064574,13.5732,1020.03,1574.0,6692.0,4.25,1.48,12.6487,TESS,CANDIDATE
261.385143,-44.046683,3.5980715,14.8005,180.551,1021.0,4708.0,4.21,1.13,11.6451,TESS,CANDIDATE
244.35621,-59.097565,4.0668104,15.0245,286.231,1145.0,5496.0,4.36,1.07,12.3562,TESS,CANDIDATE
285.668452,-77.582499,9.8830331,10.3147,29.7162,650.0,4456.0,4.46,0.82,12.6916,TESS,CANDIDATE
318.86343,-83.164507,4.2100055,13.6161,427.599,1266.0,6160.0,4.2,1.42,12.7372,TESS,CANDIDATE
235.152828,-81.208241,2.0915616,14.2961,10148.1,2796.0,5551.0,4.01,1.62,11.9139,TESS,FALSE
259.468864,-44.865144,7.6686232,8.82795,480.358,1304.0,6066.0,3.91,1.96,10.9531,TESS,CANDIDATE
250.408499,-41.58444,8.7876771,11.5115,30.7909,656.0,4676.0,4.54,0.77,11.8876,TESS,CANDIDATE
116.68702,6.445569,2.774207,2.582442,444.231028,1170.905839,5280.0,4.44454,0.945062,10.4215,TESS,FALSE
247.643085,-49.414177,1.2695326,14.8016,17833.5,3219.0,9561.0,4.68,1.18,13.4489,TESS,CANDIDATE
260.73494,-51.983412,3.3645349,11.8831,978.355,1558.0,6443.0,4.3,1.34,12.9971,TESS,CANDIDATE
267.651938,-71.286618,6.2244575,8.34496,639.699,1401.0,5692.8,3.81,2.08,11.8105,TESS,CANDIDATE
258.239194,-59.367192,3.613799,15.4064,1276.89,1665.0,6955.0,4.25,1.54,12.6019,TESS,CANDIDATE
234.351892,-82.485339,3.5108018,5.42543,561.487,1356.0,5860.0,4.06,1.59,11.5939,TESS,CANDIDATE
136.574193,19.402057,19.4921473,5.50689,31.9085,662.0,6128.0,4.23,1.36,9.66896,TESS,CONFIRMED
63.833786,27.062203,1.3454079,7.22545,3632.59,2162.0,7509.4,4.07,2.0,10.3418,TESS,CANDIDATE
130.878348,24.422956,4.6886342,3.36071,133.083,946.0,4954.0,4.47,0.87,11.7421,TESS,CONFIRMED
130.180046,10.982951,4.7369669,2.93924,307.522,1166.0,5069.2,4.46,0.79,11.1704,TESS,CONFIRMED
46.920838,15.324683,8.8558739,3.014,599.445,1378.0,6332.0,3.99,1.87,9.63679,TESS,CANDIDATE
121.629579,-15.76469,0.8994677,17.1200078,133.4667668,866.8813273,3338.0,4.9469,0.505078,13.2304,TESS,CANDIDATE
95.305914,20.878513,6.216994,7.46488,699.959,1432.0,6304.0,4.16,1.54,10.3879,TESS,FALSE
129.601086,20.106007,1.6739029,3.44449,757.167,1461.0,6115.5,4.33,1.22,10.0121,TESS,CONFIRMED
126.936662,17.579327,5.185768,7.50399,126.877,935.0,4664.8,4.68,0.65,12.244,TESS,CONFIRMED
133.866599,10.04531,3.1393667,15.9004,963.197,1597.0,5653.4,4.08,1.52,13.3042,TESS,CANDIDATE
125.617407,13.735309,3.0801795,17.0613,3331.870708,1937.723404,7511.0,4.21,1.70169,9.02097,TESS,CONFIRMED
60.838304,25.343808,1.7134571,4.95462,4181.14,2240.0,8638.0,3.93,2.64,8.3482,TESS,FALSE
50.510417,17.239209,23.4428912,3.02618,12.8373,527.0,4794.4,4.47,0.85,9.9909,TESS,CONFIRMED
107.532776,25.819332,5.8879518,9.19044,3105.54,2079.0,5641.0,3.85,1.97,9.51297,TESS,CANDIDATE
51.365399,13.507488,1.5110224,1.47339,545.9,1346.0,4595.0,4.63,0.68,9.7119,TESS,CANDIDATE
77.394839,24.324493,1.4920726,2.23482,654.339,1409.0,5125.0,4.56,0.81,9.642901,TESS,FALSE
111.509529,7.615776,4.6117328,18.7958,1460.67,1722.0,7346.0,4.14208,1.67,9.654,TESS,CONFIRMED
66.236364,18.827362,9.72665,7.23871,361.739,1214.0,5583.6,4.11,1.45,12.9285,TESS,CONFIRMED
134.69028,20.868979,5.1699026,9.23587,562.184,1356.0,6283.4,4.18,1.48,10.5649,TESS,CONFIRMED
106.569578,22.683148,4.2403543,2.64301,255.637,1113.0,5670.0,4.5,0.93,7.6253,TESS,CONFIRMED
79.140797,20.254903,4.7948642,3.3985,118.638,919.0,4072.0,4.62,0.65,12.0394,TESS,CONFIRMED
45.954561,20.110588,5.8321337,1.15554,49.8722,740.0,4544.0,4.54,0.75,7.564,TESS,CANDIDATE
81.433488,20.544071,4.5117148,2.89398,921.698,1535.0,5785.0,4.19,1.35,10.1125,TESS,CANDIDATE
127.578723,22.235919,2.9956366,13.1937,963.566,1552.0,6135.5,4.21,1.4,11.0514,TESS,CONFIRMED
67.412861,22.882567,17.3070631,3.7275,31.2616,658.0,4230.6,4.48,0.77,10.1192,TESS,CONFIRMED
112.891681,12.034442,10.3883213,3.76664,1120.27,1611.0,5638.7,4.56,0.87,9.3422,TESS,CANDIDATE
112.891681,12.034442,13.4155226,1.53506,62.2227,782.0,5638.7,4.56,0.87,9.3422,TESS,CANDIDATE
136.489426,16.325515,5.113835,5.6708634,832.2294086,1369.873657,6315.7,4.17,1.50876,10.999,TESS,CONFIRMED
117.924642,9.385241,9.0588209,2.67607,92.839,864.0,5560.26,4.438,0.96,7.9259,TESS,CONFIRMED
117.924642,9.385241,21.4003129,3.0010426,35.2811724,621.592122,5560.26,4.438,0.962324,7.9259,TESS,CONFIRMED
130.664165,19.41436,1.9828041,10.8910702,20.6170397,543.4709395,3213.0,4.93347,0.293047,16.0573,TESS,CONFIRMED
95.635062,14.017632,3.6413702,16.4955,1340.13,1685.0,6832.0,4.2575,1.5,11.4438,TESS,CANDIDATE
101.625573,28.841238,2.3626901,6.9577388,340.3343305,1095.459156,5222.44,4.63151,0.755047,11.6786,TESS,CANDIDATE
118.48315,23.938219,2.2984058,13.7058869,203.7820374,963.6320245,4221.54,4.45733,0.794584,12.8033,TESS,CONFIRMED
119.773502,15.391209,3.3366511,4.1305078,29.6583759,595.1913226,3552.0,4.74,0.499698,10.2479,TESS,CONFIRMED
63.273935,15.247703,3.4845543,4.2083193,9.5041407,447.8143065,3204.0,4.93668,0.290216,13.0275,TESS,CONFIRMED
111.91643,24.336119,2.8753183,11.1331,85.1168,846.0,4604.0,4.64,0.68,10.2832,TESS,CONFIRMED
134.718851,21.074796,5.7459945,2.06081,3.99828,393.0,3413.0,4.91,0.32,11.5219,TESS,CONFIRMED
113.758253,17.830028,3.5438732,19.1202757,1915.693375,1687.334743,6466.0,4.07444,1.74624,11.8887,TESS,CONFIRMED
44.79356,19.989734,14.4507561,6.2516257,462.6827,1182.879662,6761.32,3.96878,2.0669501,6.9762,TESS,CANDIDATE
104.95898,-49.50748,1.3523942,2.82883,252.046,1110.0,5915.0,4.1283,1.29,8.4633,TESS,CANDIDATE
66.934984,33.086274,3.4532143,16.9569136,958.8135146,1419.231645,6028.0,4.2444,1.3226399,12.4261,TESS,CANDIDATE
126.488211,11.511093,10.1367283,5.44119,992.258,1563.0,6283.0,4.17177,1.51,11.6718,TESS,CONFIRMED
123.152165,17.930123,0.4522013,7.9172286,731.2387223,1326.277936,3739.0,4.6228,0.633946,15.0155,TESS,CANDIDATE
126.624043,10.555371,4.9898664,9.128,167.032,1001.0,6242.0,4.09,1.63,11.5679,TESS,CANDIDATE
75.754432,11.449226,4.890376,16.1683559,796.3219695,1354.85221,6278.0,4.20771,1.4458801,13.7667,TESS,CANDIDATE
136.169901,20.931448,4.4455436,15.8181,905.997,1528.0,6355.8,3.89,2.11,12.1476,TESS,CANDIDATE
89.288232,14.878993,2.4361097,7.79741,807.375,1485.0,7182.5,3.91,2.33,10.0704,TESS,CANDIDATE
92.674931,31.328397,1.8354365,5.7988,6809.52,2530.0,9758.0,3.8,3.27,9.4098,TESS,FALSE
166.269504,11.246407,6.7535728,6.28796,122.785,927.0,5880.0,4.22,1.32,9.18458,TESS,CONFIRMED
79.413022,17.714524,3.2104815,20.5754,2847.04,2035.0,9124.0,3.46,4.71,10.2846,TESS,CANDIDATE
108.825117,14.262606,3.3552444,15.4971874,1294.928956,1529.964082,6373.0,4.27283,1.41886,11.3072,TESS,CONFIRMED
94.404269,31.610331,30.1584857,11.2128,15.1027,549.0,6083.0,3.74,2.38,10.2592,TESS,CONFIRMED
136.361492,21.668589,3.3557219,1.9149,37.2966,688.0,3807.0,4.68,0.56,11.7538,TESS,CONFIRMED
110.304466,17.588565,15.532806,2.17742,31.4267,659.0,3973.0,4.65,0.61,10.1857,TESS,CANDIDATE
80.498464,30.948728,4.136488,2.75771,405.932,1250.0,6113.0,4.21,1.39,10.2212,TESS,CANDIDATE
127.154488,10.249488,13.8240078,2.38171,35.732,681.0,5129.0,4.67,0.71,12.1045,TESS,CANDIDATE
164.375996,12.535614,3.4355113,4.18368,146.577,969.0,4870.0,4.53,0.8,11.9783,TESS,CANDIDATE
107.762809,14.947519,11.6986928,3.51877,89.0703,855.0,6247.5,4.39,1.16,10.3657,TESS,CANDIDATE
97.362073,15.65565,1.5749553,2.51186,3031.49,2067.0,6635.0,4.19,1.57,10.0769,TESS,CANDIDATE
96.646702,-38.60721,7.1887332,1.5254582,112.4619017,830.5601795,5581.0,4.52166,0.882675,8.9767,TESS,CONFIRMED
96.646702,-38.60721,20.2749388,1.74398,56.5944,764.0,5581.0,4.52166,0.88,8.9767,TESS,CANDIDATE
104.214073,22.595448,24.9163182,12.0398,51.1862,745.0,5778.4,4.12,1.47,10.2326,TESS,CANDIDATE
85.682297,30.762919,3.3885867,6.12917,1838.7,1824.0,6148.7,4.25,1.34,9.82614,TESS,CANDIDATE
132.16988,20.455016,3.2810299,2.5044826,161.2475751,908.8517497,4783.6,4.59,0.735345,11.1983,TESS,CONFIRMED
132.16988,20.455016,8.4388997,3.0161255,45.7571538,663.3374243,4783.6,4.59,0.735345,11.1983,TESS,CONFIRMED
98.039425,17.38055,1.0754572,8.40705,3593.53,2156.0,6290.0,3.49,3.29,10.4406,TESS,FALSE
87.9525,15.882044,5.909621,2.96154,468.76,1296.0,6710.0,4.21,1.55,9.02342,TESS,CANDIDATE
151.659783,18.634063,5.4589863,4.40571,402.195,1247.0,6223.0,4.33,1.24,9.56225,TESS,CONFIRMED
151.659783,18.634063,17.9051919,3.00633,76.5725,824.0,6223.0,4.33,1.24,9.56225,TESS,CONFIRMED
96.199683,13.362053,17.5328625,2.60324,53.5244,753.0,6160.0,4.39,1.14,9.80493,TESS,CANDIDATE
143.31764,9.168421,7.6014943,9.00796,492.37,1312.0,7642.0,4.09,1.99,8.2893,TESS,CANDIDATE
99.702791,29.089322,7.4121119,3.6822,82.6575,840.0,6178.0,4.36,1.19,10.1843,TESS,CANDIDATE
120.789948,-20.010091,1.445433,3.493627,29.2577267,593.1709781,3266.0,4.98546,0.269,14.7095,TESS,FALSE
85.516418,28.241192,2.1667786,1.77975,4654.09,2301.0,6224.0,4.36,1.2,8.64885,TESS,CANDIDATE
155.515614,10.003199,9.4813433,6.37051,2.79712,360.0,4427.0,4.67,0.63,13.1113,TESS,CANDIDATE
88.308222,21.917925,1.5985577,11.0534,1717.96,1793.0,7947.0,4.04,2.2,10.1485,TESS,CANDIDATE
88.396157,33.232368,30.4408598,7.19468,371.746,1223.0,8158.9,4.34,1.58,10.3703,TESS,FALSE
114.312857,24.515713,6.880459,2.77633,123.942,929.0,6474.0,4.32,1.31,9.16636,TESS,FALSE
97.83249,32.39678,2.0197299,3.29943,1353.12,1689.0,5810.0,3.96,1.77,8.96147,TESS,FALSE
129.813701,23.357437,7.8092052,2.70889,230.628,1085.0,5906.9,4.3,1.22,12.0789,TESS,CONFIRMED
169.632755,-1.774058,1.7292681,12.6001269,313.9308182,1073.564736,4377.0,4.50156,0.766495,14.6026,TESS,CONFIRMED
153.384453,19.948217,5.9471027,7.14437,47.8442,732.0,3859.0,4.65384,0.6,12.7263,TESS,CANDIDATE
127.882912,11.922255,11.3909685,11.1984741,46.9021418,667.4487415,5027.0,4.51935,0.875936,13.6674,TESS,CONFIRMED
129.689446,23.685265,15.6113633,2.9033347,111.9728668,829.6557911,6061.77,4.31439,1.22568,6.3687,TESS,CANDIDATE
154.671098,10.128846,11.8141726,6.9724932,275.6427299,1039.217341,5609.0,3.93083,1.78598,8.74761,TESS,CONFIRMED
160.602369,7.435077,1.7554285,12.622985,867.7365296,1384.256972,5306.0,4.43,0.965222,11.0658,TESS,CONFIRMED
165.36512,5.139481,5.20971,12.0204139,158.1645607,904.4759937,5296.38,4.53407,0.85412,11.2668,TESS,CANDIDATE
165.36512,5.139481,2.3843304,2.8597467,448.4410045,1173.670203,5296.38,4.53407,0.85412,11.2668,TESS,CANDIDATE
174.960254,0.603596,7.9177855,6.5930786,88.706626,782.7242061,5322.0,4.5528,0.840476,12.3049,TESS,CONFIRMED
172.335371,-1.455136,10.0546003,2.1128666,11.5485637,470.166566,3920.0,4.6932,0.550856,10.5459,TESS,CONFIRMED
154.241054,18.213862,3.9178573,7.07511,17.9382,573.0,5174.39,4.4946,0.88,12.2325,TESS,CANDIDATE
261.241401,-58.633055,5.0637114,13.5595,843.513,1501.0,5447.0,3.86,1.91,10.0143,TESS,CANDIDATE
310.458865,48.028314,27.3714952,18.3071322,95.4886533,797.2741655,5903.0,4.0,1.70581,10.4815,TESS,CANDIDATE
128.067093,11.63071,3.1148931,12.1120086,198.0921858,956.8339703,4973.0,4.438,0.74956,13.7988,TESS,CONFIRMED
301.393952,39.588455,1.7578288,13.9433,29799.8,3660.0,6640.0,3.76,2.59,10.0768,TESS,FALSE
65.399258,-67.47014,92.1950434,16.0082,1.32226,298.0,5643.0,4.44,1.0,12.8337,TESS,CANDIDATE
46.292637,-21.933647,54.3212423,11.6348,6.76453,449.0,6207.0,3.99,1.82,10.6509,TESS,CONFIRMED
91.54032,-19.953444,20.9108406,11.3547,49.5559,739.0,6408.0,4.27,1.38,11.215,TESS,CONFIRMED
340.959712,-16.462463,17.7256773,15.4613,39.274,697.0,6010.0,4.06,1.63,10.7203,TESS,CANDIDATE
